classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
475752721,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:29:47 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:29:26.438Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:29:46.894Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:28:23.520Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":1037.8424682617188,""y"":652.388916015625,""tool"":0,""frame"":0,""width"":31.0679931640625,""height"":25.3145751953125,""details"":[],""tool_label"":""Satellite""},{""x"":954.99462890625,""y"":699.566162109375,""tool"":1,""frame"":0,""width"":26.46533203125,""height"":48.32794189453125,""details"":[],""tool_label"":""Meteor""},{""x"":740.9708862304688,""y"":760.5514526367188,""tool"":1,""frame"":0,""width"":73.642578125,""height"":51.77996826171875,""details"":[],""tool_label"":""Meteor""}]}]","{""86468448"":{""retired"":null,""Filename"":""20171213_201823_ARBO.jpg""}}",86468448
475752761,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:30:00 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:29:47.134Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:29:59.895Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:28:23.520Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":728.3135986328125,""y"":590.2529296875,""tool"":0,""frame"":0,""width"":52.93060302734375,""height"":21.8626708984375,""details"":[],""tool_label"":""Satellite""},{""x"":1050.4998779296875,""y"":411.8998107910156,""tool"":0,""frame"":0,""width"":17.260009765625,""height"":31.067962646484375,""details"":[],""tool_label"":""Satellite""},{""x"":989.5146484375,""y"":368.1745300292969,""tool"":1,""frame"":0,""width"":27.615966796875,""height"":24.163970947265625,""details"":[],""tool_label"":""Meteor""},{""x"":483.2218933105469,""y"":293.38128662109375,""tool"":1,""frame"":0,""width"":48.327911376953125,""height"":41.4239501953125,""details"":[],""tool_label"":""Meteor""}]}]","{""86468226"":{""retired"":null,""Filename"":""20160809_020634_AGO.jpg""}}",86468226
475752812,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:30:17 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:30:00.087Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:30:17.007Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:28:23.520Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":682.2869873046875,""y"":896.3298950195312,""tool"":0,""frame"":0,""width"":33.3692626953125,""height"":31.0679931640625,""details"":[],""tool_label"":""Satellite""},{""x"":666.1776733398438,""y"":759.4008178710938,""tool"":0,""frame"":0,""width"":25.314697265625,""height"":48.32794189453125,""details"":[],""tool_label"":""Satellite""},{""x"":790.4495239257812,""y"":387.73583984375,""tool"":0,""frame"":0,""width"":32.2186279296875,""height"":25.31463623046875,""details"":[],""tool_label"":""Satellite""},{""x"":213.96621704101562,""y"":273.8199768066406,""tool"":1,""frame"":0,""width"":58.683929443359375,""height"":19.561309814453125,""details"":[],""tool_label"":""Meteor""}]}]","{""86468275"":{""retired"":null,""Filename"":""20160828_021203_AGO.jpg""}}",86468275
475752849,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:30:28 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:30:17.454Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:30:28.863Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:28:23.520Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":763.9842529296875,""y"":110.4255142211914,""tool"":0,""frame"":0,""width"":33.3692626953125,""height"":26.465293884277344,""details"":[],""tool_label"":""Satellite""},{""x"":885.9547119140625,""y"":215.13604736328125,""tool"":0,""frame"":0,""width"":24.1639404296875,""height"":27.615966796875,""details"":[],""tool_label"":""Satellite""},{""x"":612.096435546875,""y"":887.1245727539062,""tool"":1,""frame"":0,""width"":42.5745849609375,""height"":57.53326416015625,""details"":[],""tool_label"":""Meteor""}]}]","{""86468142"":{""retired"":null,""Filename"":""20160709_224858_AGO.jpg""}}",86468142
475752900,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:30:46 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:30:29.046Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:30:46.565Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:30:17.336Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":426.83929443359375,""y"":346.3118896484375,""tool"":0,""frame"":0,""width"":42.574615478515625,""height"":77.09457397460938,""details"":[],""tool_label"":""Satellite""},{""x"":331.3340759277344,""y"":371.62652587890625,""tool"":0,""frame"":0,""width"":46.026611328125,""height"":62.13592529296875,""details"":[],""tool_label"":""Satellite""},{""x"":869.845458984375,""y"":860.6593017578125,""tool"":0,""frame"":0,""width"":26.46527099609375,""height"":47.17724609375,""details"":[],""tool_label"":""Satellite""},{""x"":1004.4732666015625,""y"":434.9131164550781,""tool"":1,""frame"":0,""width"":20.7120361328125,""height"":20.71197509765625,""details"":[],""tool_label"":""Meteor""}]}]","{""86468461"":{""retired"":null,""Filename"":""20171213_220836_ARBO.jpg""}}",86468461
475752932,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:30:54 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:30:46.765Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:30:54.678Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:30:17.336Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":875.5987548828125,""y"":12.618962287902832,""tool"":0,""frame"":0,""width"":47.17724609375,""height"":50.629271507263184,""details"":[],""tool_label"":""Satellite""},{""x"":844.53076171875,""y"":365.8731994628906,""tool"":1,""frame"":0,""width"":87.4505615234375,""height"":47.177276611328125,""details"":[],""tool_label"":""Meteor""}]}]","{""86468134"":{""retired"":null,""Filename"":""20160705_210225_AGO.jpg""}}",86468134
475752995,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:31:18 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:30:54.902Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:31:17.919Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:30:17.336Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":896.3107299804688,""y"":434.9131164550781,""tool"":0,""frame"":0,""width"":41.4239501953125,""height"":35.670623779296875,""details"":[],""tool_label"":""Satellite""},{""x"":929.6800537109375,""y"":318.6959228515625,""tool"":1,""frame"":0,""width"":64.437255859375,""height"":41.4239501953125,""details"":[],""tool_label"":""Meteor""}]}]","{""86468052"":{""retired"":null,""Filename"":""20211208_035509_ARBO.jpg""}}",86468052
475753042,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:31:38 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:31:18.558Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:31:38.550Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:30:17.336Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":814.613525390625,""y"":273.8199768066406,""tool"":0,""frame"":0,""width"":81.69720458984375,""height"":80.54656982421875,""details"":[],""tool_label"":""Satellite""},{""x"":922.7760009765625,""y"":404.9958190917969,""tool"":0,""frame"":0,""width"":64.437255859375,""height"":79.39590454101562,""details"":[],""tool_label"":""Satellite""},{""x"":964.199951171875,""y"":704.1688232421875,""tool"":0,""frame"":0,""width"":55.2320556640625,""height"":67.88922119140625,""details"":[],""tool_label"":""Satellite""},{""x"":1048.198486328125,""y"":713.3741455078125,""tool"":0,""frame"":0,""width"":39.1226806640625,""height"":50.6292724609375,""details"":[],""tool_label"":""Satellite""},{""x"":997.5692749023438,""y"":365.8731994628906,""tool"":1,""frame"":0,""width"":19.56134033203125,""height"":20.71197509765625,""details"":[],""tool_label"":""Meteor""}]}]","{""86468276"":{""retired"":null,""Filename"":""20160828_201714_AGO.jpg""}}",86468276
475753077,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:31:53 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:31:39.062Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:31:53.054Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:30:17.336Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":1048.198486328125,""y"":622.4715576171875,""tool"":0,""frame"":0,""width"":18.41064453125,""height"":21.8626708984375,""details"":[],""tool_label"":""Satellite""},{""x"":903.2147216796875,""y"":78.2068862915039,""tool"":0,""frame"":0,""width"":20.71197509765625,""height"":19.561309814453125,""details"":[],""tool_label"":""Satellite""}]}]","{""86468204"":{""retired"":null,""Filename"":""20160807_202458_AGO.jpg""}}",86468204
475753111,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:32:04 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:31:55.742Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:32:04.694Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:30:17.336Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":1034.3905029296875,""y"":742.1407470703125,""tool"":0,""frame"":0,""width"":24.1640625,""height"":28.76666259765625,""details"":[],""tool_label"":""Satellite""},{""x"":677.6843872070312,""y"":808.8792724609375,""tool"":1,""frame"":0,""width"":43.7252197265625,""height"":31.06793212890625,""details"":[],""tool_label"":""Meteor""}]}]","{""86468185"":{""retired"":null,""Filename"":""20160804_213246_AGO.jpg""}}",86468185
475753147,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:32:15 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:32:05.182Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:32:15.038Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:30:17.336Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":734.06689453125,""y"":676.5528564453125,""tool"":0,""frame"":0,""width"":55.23193359375,""height"":32.2186279296875,""details"":[],""tool_label"":""Satellite""},{""x"":236.97952270507812,""y"":218.58804321289062,""tool"":0,""frame"":0,""width"":19.561309814453125,""height"":39.12261962890625,""details"":[],""tool_label"":""Satellite""},{""x"":1209.291748046875,""y"":472.8850402832031,""tool"":1,""frame"":0,""width"":35.670654296875,""height"":60.985260009765625,""details"":[],""tool_label"":""Meteor""}]}]","{""86468426"":{""retired"":null,""Filename"":""20171213_185104_ARBO.jpg""}}",86468426
475753176,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:32:25 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:32:15.263Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:32:25.151Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:30:17.336Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":414.1819763183594,""y"":409.5984802246094,""tool"":0,""frame"":0,""width"":25.31463623046875,""height"":24.163970947265625,""details"":[],""tool_label"":""Satellite""},{""x"":926.22802734375,""y"":449.87176513671875,""tool"":0,""frame"":0,""width"":24.1639404296875,""height"":23.0133056640625,""details"":[],""tool_label"":""Satellite""},{""x"":581.0284423828125,""y"":636.279541015625,""tool"":1,""frame"":0,""width"":70.1905517578125,""height"":55.23193359375,""details"":[],""tool_label"":""Meteor""}]}]","{""86468045"":{""retired"":null,""Filename"":""20211207_040032_ARBO.jpg""}}",86468045
475753225,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:32:41 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:32:25.359Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:32:40.886Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:30:17.336Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":806.558837890625,""y"":789.3180541992188,""tool"":0,""frame"":0,""width"":41.4239501953125,""height"":35.67059326171875,""details"":[],""tool_label"":""Satellite""},{""x"":600.5897216796875,""y"":463.67974853515625,""tool"":1,""frame"":0,""width"":79.39593505859375,""height"":32.2186279296875,""details"":[],""tool_label"":""Meteor""},{""x"":540.755126953125,""y"":21.824283599853516,""tool"":1,""frame"":0,""width"":44.8759765625,""height"":20.71197509765625,""details"":[],""tool_label"":""Meteor""}]}]","{""86468443"":{""retired"":null,""Filename"":""20171213_200518_ARBO.jpg""}}",86468443
475753263,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:32:52 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:32:41.277Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:32:52.719Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:30:17.336Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":921.6254272460938,""y"":311.7919616699219,""tool"":1,""frame"":0,""width"":36.8212890625,""height"":28.766632080078125,""details"":[],""tool_label"":""Meteor""},{""x"":1017.130615234375,""y"":770.9074096679688,""tool"":0,""frame"":0,""width"":18.41064453125,""height"":27.615966796875,""details"":[],""tool_label"":""Satellite""},{""x"":673.0816650390625,""y"":35.632266998291016,""tool"":0,""frame"":0,""width"":27.615966796875,""height"":13.8079833984375,""details"":[],""tool_label"":""Satellite""}]}]","{""86468209"":{""retired"":null,""Filename"":""20160807_215109_AGO.jpg""}}",86468209
475753300,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:33:04 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:32:52.941Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:33:04.357Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:32:41.159Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":918.17333984375,""y"":414.2011413574219,""tool"":0,""frame"":0,""width"":31.0679931640625,""height"":40.273284912109375,""details"":[],""tool_label"":""Satellite""},{""x"":1019.431884765625,""y"":596.0062866210938,""tool"":1,""frame"":0,""width"":31.0679931640625,""height"":16.10931396484375,""details"":[],""tool_label"":""Meteor""},{""x"":249.6368408203125,""y"":602.9102783203125,""tool"":1,""frame"":0,""width"":51.779937744140625,""height"":20.71197509765625,""details"":[],""tool_label"":""Meteor""}]}]","{""86468258"":{""retired"":null,""Filename"":""20160812_014120_AGO.jpg""}}",86468258
475753314,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:33:08 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:33:04.886Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:33:08.454Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:32:41.159Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":258.8421630859375,""y"":149.54812622070312,""tool"":0,""frame"":0,""width"":21.862640380859375,""height"":29.91729736328125,""details"":[],""tool_label"":""Satellite""}]}]","{""86468343"":{""retired"":null,""Filename"":""20161031_215530_AGO.jpg""}}",86468343
475753342,lalubko,2585962,fb0a03e2cdacf1b1a277,23784,find satellite/meteor,11.7,2023-03-20 22:33:17 UTC,,,"{""source"":""api"",""session"":""624f22129b62eb6b19d00ca19604b1e5c879c7a41e4352e406c0c5a17d9f0aeb"",""viewport"":{""width"":1920,""height"":927},""started_at"":""2023-03-20T22:33:08.910Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0"",""utc_offset"":""-3600"",""finished_at"":""2023-03-20T22:33:17.015Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1112,""clientHeight"":834,""naturalWidth"":1280,""naturalHeight"":960}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-20T22:32:41.159Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""63162""}","[{""task"":""T1"",""task_label"":""Explain what to draw."",""value"":[{""x"":1010.2265625,""y"":705.3194580078125,""tool"":0,""frame"":0,""width"":27.615966796875,""height"":36.8212890625,""details"":[],""tool_label"":""Satellite""},{""x"":908.968017578125,""y"":812.3313598632812,""tool"":0,""frame"":0,""width"":36.8212890625,""height"":29.91729736328125,""details"":[],""tool_label"":""Satellite""},{""x"":995.2679443359375,""y"":260.0119934082031,""tool"":1,""frame"":0,""width"":21.8626708984375,""height"":62.13592529296875,""details"":[],""tool_label"":""Meteor""}]}]","{""86468265"":{""retired"":null,""Filename"":""20160813_221649_AGO.jpg""}}",86468265
